bucket,top_similarity,row_identifier,food_description,compound_fraction,value,candidate,candidate_data_type,match_method,rationale,best_candidate_similarity,runner_up_similarity,similarity_field_was_mislabeled,auto_flag,review_verdict,approved_fdc_food,rejection_reason,match_scope,reviewer,review_date,review_notes
ambiguous,0.76,04030022:IP6,"Cucumber, bitter, raw",IP6,13.0,"Cucumber, peeled, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cucumber, peeled, raw', 'Cucumber, with peel, raw') are too textually similar to the source description (0.76 vs 0.80 similarity) to place confidently",0.8,0.76,YES,,,,,,,,
ambiguous,0.76,04030022:IP5_A_IP6,"Cucumber, bitter, raw",IP5_A_IP6,15.0,"Cucumber, peeled, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cucumber, peeled, raw', 'Cucumber, with peel, raw') are too textually similar to the source description (0.76 vs 0.80 similarity) to place confidently",0.8,0.76,YES,,,,,,,,
ambiguous,0.76,05010032:PHYTCPP,"Papaya, ripe, raw",PHYTCPP,25.44,"Papayas, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Papayas, raw', 'Plantains, ripe, raw') are too textually similar to the source description (0.76 vs 0.76 similarity) to place confidently",0.76,0.76,,,,,,,,,
ambiguous,0.76,05010033:PHYTCPP,"Papaya, ripe, raw",PHYTCPP,23.0,"Papayas, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Papayas, raw', 'Plantains, ripe, raw') are too textually similar to the source description (0.76 vs 0.76 similarity) to place confidently",0.76,0.76,,,,,,,,,
ambiguous,0.76,05020009:PHYTCPP,"Bael fruit, raw",PHYTCPP,28.65,"Chayote, fruit, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Chayote, fruit, raw', 'Breadfruit, raw') are too textually similar to the source description (0.76 vs 0.80 similarity) to place confidently",0.8,0.76,YES,,,,,,,,
ambiguous,0.76,05020058:PHYTCPP,"Phalsa, raw",PHYTCPP,43.03,"Pears, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Pears, raw', 'Plums, raw') are too textually similar to the source description (0.76 vs 0.76 similarity) to place confidently",0.76,0.76,,,,,,,,,
ambiguous,0.76,05020069:PHYTCPP,"Sapota, raw",PHYTCPP,8.32,"Sapote, mamey, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Sapote, mamey, raw', 'Sapodilla, raw') are too textually similar to the source description (0.76 vs 0.80 similarity) to place confidently",0.8,0.76,YES,,,,,,,,
ambiguous,0.76,06010167:PHYTCPPD,"Sesbania, seed, dried",PHYTCPPD,1933.2,"Seeds, chia seeds, dried",sr_legacy_food,fuzzy,"top two name-search candidates ('Seeds, chia seeds, dried', 'Seeds, lotus seeds, dried') are too textually similar to the source description (0.76 vs 0.70 similarity) to place confidently",0.76,0.7,,,,,,,,,
ambiguous,0.76,06010168:PHYTCPPD,"Sesbania, seed, dried",PHYTCPPD,1708.56,"Seeds, chia seeds, dried",sr_legacy_food,fuzzy,"top two name-search candidates ('Seeds, chia seeds, dried', 'Seeds, lotus seeds, dried') are too textually similar to the source description (0.76 vs 0.70 similarity) to place confidently",0.76,0.7,,,,,,,,,
ambiguous,0.75,01030136:PHYTCPPD,"Wheat bran, coarse, raw",PHYTCPPD,3578.0,"Wheat bran, crude",sr_legacy_food,fuzzy,"top two name-search candidates ('Wheat bran, crude', 'Oat bran, raw') are too textually similar to the source description (0.75 vs 0.67 similarity) to place confidently",0.75,0.67,,,,,,,,,
ambiguous,0.75,01030137:PHYTCPPI,"Wheat bran, coarse, raw",PHYTCPPI,2172.6207999999997,"Wheat bran, crude",sr_legacy_food,fuzzy,"top two name-search candidates ('Wheat bran, crude', 'Oat bran, raw') are too textually similar to the source description (0.75 vs 0.67 similarity) to place confidently",0.75,0.67,,,,,,,,,
ambiguous,0.75,01030137:PPI,"Wheat bran, coarse, raw",PPI,612.2713527999999,"Wheat bran, crude",sr_legacy_food,fuzzy,"top two name-search candidates ('Wheat bran, crude', 'Oat bran, raw') are too textually similar to the source description (0.75 vs 0.67 similarity) to place confidently",0.75,0.67,,,,,,,,,
ambiguous,0.75,01050100:PHYTCA,Foxtail millet flour,PHYTCA,819.72,Millet flour,sr_legacy_food,fuzzy,"top two name-search candidates ('Millet flour', 'NAMASTE MILLET FLOUR') are too textually similar to the source description (0.75 vs 0.70 similarity) to place confidently",0.75,0.7,,,,,,,,,
ambiguous,0.75,01050101:PHYTCA,Foxtail millet flour,PHYTCA,483.67,Millet flour,sr_legacy_food,fuzzy,"top two name-search candidates ('Millet flour', 'NAMASTE MILLET FLOUR') are too textually similar to the source description (0.75 vs 0.70 similarity) to place confidently",0.75,0.7,,,,,,,,,
ambiguous,0.75,01060034:PHYTCPPI,"Barley flour, whole grain",PHYTCPPI,1315.72,"Flour, oat, whole grain",foundation_food,fuzzy,"top two name-search candidates ('Flour, oat, whole grain', 'Flour, spelt, whole grain') are too textually similar to the source description (0.75 vs 0.72 similarity) to place confidently",0.75,0.72,,,,,,,,,
ambiguous,0.75,01060220:IP5,"Quinoa flour, whole grain",IP5,24.45222,"Flour, oat, whole grain",foundation_food,fuzzy,"top two name-search candidates ('Flour, oat, whole grain', 'PEREG QUINOA WHOLE GRAIN') are too textually similar to the source description (0.75 vs 0.73 similarity) to place confidently",0.75,0.73,,,,,,,,,
ambiguous,0.75,01060220:IP6,"Quinoa flour, whole grain",IP6,549.39456,"Flour, oat, whole grain",foundation_food,fuzzy,"top two name-search candidates ('Flour, oat, whole grain', 'PEREG QUINOA WHOLE GRAIN') are too textually similar to the source description (0.75 vs 0.73 similarity) to place confidently",0.75,0.73,,,,,,,,,
ambiguous,0.75,01060220:IPSUM,"Quinoa flour, whole grain",IPSUM,573.84678,"Flour, oat, whole grain",foundation_food,fuzzy,"top two name-search candidates ('Flour, oat, whole grain', 'PEREG QUINOA WHOLE GRAIN') are too textually similar to the source description (0.75 vs 0.73 similarity) to place confidently",0.75,0.73,,,,,,,,,
ambiguous,0.75,01060223:PHYTCPPD,Rye flour,PHYTCPPD,376.0,"Rye flour, dark",sr_legacy_food,canonical,"top two name-search candidates ('Rye flour, dark', 'Rye flour, light') are too textually similar to the source description (0.75 vs 0.72 similarity) to place confidently",0.75,0.72,,,,,,,,,
ambiguous,0.75,01060224:PHYTCPPD,Rye flour,PHYTCPPD,675.0,"Rye flour, dark",sr_legacy_food,canonical,"top two name-search candidates ('Rye flour, dark', 'Rye flour, light') are too textually similar to the source description (0.75 vs 0.72 similarity) to place confidently",0.75,0.72,,,,,,,,,
ambiguous,0.75,01060225:PHYTC-,Rye flour,PHYTC-,396.0,"Rye flour, dark",sr_legacy_food,canonical,"top two name-search candidates ('Rye flour, dark', 'Rye flour, light') are too textually similar to the source description (0.75 vs 0.72 similarity) to place confidently",0.75,0.72,,,,,,,,,
ambiguous,0.75,03020061:PHYTCPPI,"Soybean, raw",PHYTCPPI,2003.42,"Soybeans, green, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Soybeans, green, raw', 'SOYBEAN PASTE') are too textually similar to the source description (0.75 vs 0.72 similarity) to place confidently",0.75,0.72,,,,,,,,,
ambiguous,0.75,03020062:PHYTC-,"Soybean, raw",PHYTC-,1043.4,"Soybeans, green, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Soybeans, green, raw', 'SOYBEAN PASTE') are too textually similar to the source description (0.75 vs 0.72 similarity) to place confidently",0.75,0.72,,,,,,,,,
ambiguous,0.75,03020063:IP6,"Soybean, raw",IP6,1179.8242500000001,"Soybeans, green, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Soybeans, green, raw', 'SOYBEAN PASTE') are too textually similar to the source description (0.75 vs 0.72 similarity) to place confidently",0.75,0.72,,,,,,,,,
ambiguous,0.75,04010094:PHYTCPP,"Cabbage, violet, raw",PHYTCPP,12.81,"Cabbage, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cabbage, raw', 'Cabbage, red, raw') are too textually similar to the source description (0.75 vs 0.81 similarity) to place confidently",0.81,0.75,YES,,,,,,,,
ambiguous,0.75,04010100:PHYTCPP,"Cassava, leaves, raw",PHYTCPP,8.672400000000003,"Cassava, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cassava, raw', 'Taro leaves, raw') are too textually similar to the source description (0.75 vs 0.72 similarity) to place confidently",0.75,0.72,,,,,,,,,
ambiguous,0.75,04010101:PHYT-,"Cassava, leaves, raw",PHYT-,11.6809,"Cassava, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cassava, raw', 'Taro leaves, raw') are too textually similar to the source description (0.75 vs 0.72 similarity) to place confidently",0.75,0.72,,,,,,,,,
ambiguous,0.75,04010102:PHYTCPP,"Cassava, leaves, raw",PHYTCPP,4.0,"Cassava, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cassava, raw', 'Taro leaves, raw') are too textually similar to the source description (0.75 vs 0.72 similarity) to place confidently",0.75,0.72,,,,,,,,,
ambiguous,0.75,04010196:PHYTCPP,"Pak Choi, leaves, raw",PHYTCPP,18.05,"Pumpkin leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Pumpkin leaves, raw', 'Taro leaves, raw') are too textually similar to the source description (0.75 vs 0.76 similarity) to place confidently",0.76,0.75,YES,,,,,,,,
ambiguous,0.75,04010214:PHYTC-,"Roselle, leaves, raw",PHYTC-,25.8,"Roselle, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Roselle, raw', 'Taro leaves, raw') are too textually similar to the source description (0.75 vs 0.78 similarity) to place confidently",0.78,0.75,YES,,,,,,,,
ambiguous,0.75,04020009:PHYTCPP,"Zucchini, yellow, raw",PHYTCPP,11.5,"Onions, yellow, raw",foundation_food,fuzzy,"top two name-search candidates ('Onions, yellow, raw', 'Squash, zucchini, baby, raw') are too textually similar to the source description (0.75 vs 0.67 similarity) to place confidently",0.75,0.67,,,,,,,,,
ambiguous,0.74,02010032:PHYT-,"Potato, Van der Plank, white flesh and skin, raw, peeled",PHYT-,38.7,"Potatoes, white, flesh and skin, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Potatoes, white, flesh and skin, raw', 'Potatoes, white, flesh and skin, baked') are too textually similar to the source description (0.74 vs 0.72 similarity) to place confidently",0.74,0.72,,,,,,,,,
ambiguous,0.74,03010469:PHYTCPP,"Khejri bean, immature, raw",PHYTCPP,2.57,"Lima beans, immature seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Lima beans, immature seeds, raw', 'Winged beans, immature seeds, raw') are too textually similar to the source description (0.74 vs 0.71 similarity) to place confidently",0.74,0.71,,,,,,,,,
ambiguous,0.74,03010716:PHYTCPPI,"Winged bean, 042(a), raw",PHYTCPPI,610.0,"Winged bean tuber, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Winged bean tuber, raw', 'Winged bean leaves, raw') are too textually similar to the source description (0.74 vs 0.77 similarity) to place confidently",0.77,0.74,YES,,,,,,,,
ambiguous,0.74,03010717:PHYTCPPI,"Winged bean, 044(a), raw",PHYTCPPI,693.0,"Winged bean tuber, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Winged bean tuber, raw', 'Winged bean leaves, raw') are too textually similar to the source description (0.74 vs 0.77 similarity) to place confidently",0.77,0.74,YES,,,,,,,,
ambiguous,0.74,03010719:PHYTCPPI,"Winged bean, 048(a), raw",PHYTCPPI,727.0,"Winged bean tuber, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Winged bean tuber, raw', 'Winged bean leaves, raw') are too textually similar to the source description (0.74 vs 0.77 similarity) to place confidently",0.77,0.74,YES,,,,,,,,
ambiguous,0.74,03010720:PHYTCPPI,"Winged bean, 050(a), raw",PHYTCPPI,743.0,"Winged bean tuber, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Winged bean tuber, raw', 'Winged bean leaves, raw') are too textually similar to the source description (0.74 vs 0.77 similarity) to place confidently",0.77,0.74,YES,,,,,,,,
ambiguous,0.74,03010723:PHYTCPPI,"Winged bean, 157(d), raw",PHYTCPPI,750.0,"Winged bean tuber, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Winged bean tuber, raw', 'Winged bean leaves, raw') are too textually similar to the source description (0.74 vs 0.72 similarity) to place confidently",0.74,0.72,,,,,,,,,
ambiguous,0.74,03010726:PHYTCPPI,"Winged bean, 188(d), raw",PHYTCPPI,697.0,"Winged bean tuber, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Winged bean tuber, raw', 'Winged bean leaves, raw') are too textually similar to the source description (0.74 vs 0.72 similarity) to place confidently",0.74,0.72,,,,,,,,,
ambiguous,0.74,03010728:PHYTCPPI,"Winged bean, 201(a), raw",PHYTCPPI,700.0,"Winged bean tuber, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Winged bean tuber, raw', 'Winged bean leaves, raw') are too textually similar to the source description (0.74 vs 0.77 similarity) to place confidently",0.77,0.74,YES,,,,,,,,
ambiguous,0.74,04010003:PHYTCPP,"Agathi, leaves, raw",PHYTCPP,63.33,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Amaranth leaves, raw') are too textually similar to the source description (0.74 vs 0.82 similarity) to place confidently",0.82,0.74,YES,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.74,04010004:PHYTC-,"Agathi, leaves, raw",PHYTC-,49.3,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Amaranth leaves, raw') are too textually similar to the source description (0.74 vs 0.82 similarity) to place confidently",0.82,0.74,YES,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.74,04010051:PHYTCPPI,"Bathua, leaves, raw",PHYTCPPI,31.200000000000017,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Broccoli, leaves, raw') are too textually similar to the source description (0.74 vs 0.70 similarity) to place confidently",0.74,0.7,,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.74,04010052:PHYTCPP,"Bathua, leaves, raw",PHYTCPP,18.48,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Broccoli, leaves, raw') are too textually similar to the source description (0.74 vs 0.70 similarity) to place confidently",0.74,0.7,,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.74,04010053:IP5,"Bathua, leaves, raw",IP5,3.0,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Broccoli, leaves, raw') are too textually similar to the source description (0.74 vs 0.70 similarity) to place confidently",0.74,0.7,,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.74,04010053:IP6,"Bathua, leaves, raw",IP6,20.0,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Broccoli, leaves, raw') are too textually similar to the source description (0.74 vs 0.70 similarity) to place confidently",0.74,0.7,,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.74,04010053:IP5_A_IP6,"Bathua, leaves, raw",IP5_A_IP6,23.0,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Broccoli, leaves, raw') are too textually similar to the source description (0.74 vs 0.70 similarity) to place confidently",0.74,0.7,,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.74,04010211:PHYTCPP,"Radish, leaves, raw",PHYTCPP,2.0,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Radishes, raw') are too textually similar to the source description (0.74 vs 0.81 similarity) to place confidently",0.81,0.74,YES,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.74,04010212:PHYTCPP,"Radish, leaves, raw",PHYTCPP,56.23,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Radishes, raw') are too textually similar to the source description (0.74 vs 0.81 similarity) to place confidently",0.81,0.74,YES,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.74,06010180:PHYTCPPI,"Walnut, Blue Diamond Growers, raw",PHYTCPPI,200.0,Blue Diamond Growers PIE,branded_food,fuzzy,"top two name-search candidates ('Blue Diamond Growers PIE', 'Blue Diamond Growers ALMONDS') are too textually similar to the source description (0.74 vs 0.72 similarity) to place confidently",0.74,0.72,,,,,,,,,
ambiguous,0.73,01060007:PHYTCPP,"Amaranth, red, grain, dried",PHYTCPP,1649.09,"Amaranth grain, cooked",sr_legacy_food,fuzzy,"top two name-search candidates ('Amaranth grain, cooked', 'Amaranth grain, uncooked') are too textually similar to the source description (0.73 vs 0.71 similarity) to place confidently",0.73,0.71,,,,,,,,,
ambiguous,0.73,01060192:IP6,"Oats, raw",IP6,795.66,"Oat bran, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Oat bran, raw', 'Loquats, raw') are too textually similar to the source description (0.73 vs 0.86 similarity) to place confidently",0.86,0.73,YES,,,,,,,,
ambiguous,0.73,02040020:PHYTCPP,"Yam, wild, raw",PHYTCPP,24.71,"Yam, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Yam, raw', 'Wild rice, raw') are too textually similar to the source description (0.73 vs 0.64 similarity) to place confidently",0.73,0.64,,,,,,,,,
ambiguous,0.73,02060007:PHYTCPPD,"Plantain, Essong, ripe, fried",PHYTCPPD,0.274584,"Plantains, ripe, raw",foundation_food,fuzzy,"top two name-search candidates ('Plantains, ripe, raw', 'Plantains, green, fried') are too textually similar to the source description (0.73 vs 0.73 similarity) to place confidently",0.73,0.73,,,,,,,,,
ambiguous,0.73,03010262:IP3,"Common bean, White, seed, raw",IP3,18.0,"Beans, white, mature seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, white, mature seeds, raw', 'Beans, small white, mature seeds, raw') are too textually similar to the source description (0.73 vs 0.67 similarity) to place confidently",0.73,0.67,,,,,,,,,
ambiguous,0.73,03010262:IP4,"Common bean, White, seed, raw",IP4,41.0,"Beans, white, mature seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, white, mature seeds, raw', 'Beans, small white, mature seeds, raw') are too textually similar to the source description (0.73 vs 0.67 similarity) to place confidently",0.73,0.67,,,,,,,,,
ambiguous,0.73,03010262:IP5,"Common bean, White, seed, raw",IP5,218.0,"Beans, white, mature seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, white, mature seeds, raw', 'Beans, small white, mature seeds, raw') are too textually similar to the source description (0.73 vs 0.67 similarity) to place confidently",0.73,0.67,,,,,,,,,
