row_identifier,food_description,compound_fraction,value,approved_fdc_food,candidate_data_type,match_scope,review_verdict,source_review_file,reviewer,review_date,review_notes
01030003:PHYTCPPD,"Bread, flat, wheat-based",PHYTCPPD,75.04,WHOLE WHEAT FLAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Flat, wheat-based -- good match."
01030004:PHYTCPPD,"Bread, flat, wheat-based",PHYTCPPD,342.86,WHOLE WHEAT FLAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Flat, wheat-based -- good match."
01030005:PHYTCPPD,"Bread, flat, white wheat flour",PHYTCPPD,249.461,"Bread, white wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Reasonable category match (flat-bread form variant).
01030007:PHYTCPPD,"Bread, sourdough, whole wheat-based",PHYTCPPD,49.0,BRIAN'S BREAD CRACKED WHEAT SOURDOUGH,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Good match (sourdough + wheat both align).
01030008:PHYTCPP,"Bread, twisted roll, steamed",PHYTCPP,77.0,SPARTAN TWISTED BREAD STICKS,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Steamed vs presumably baked bread sticks -- prep caveat, shape/product otherwise matches."
01030011:PHYTCPPD,"Bread, wheat-based",PHYTCPPD,1539.0,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030012:PHYTCPPD,"Bread, wheat-based",PHYTCPPD,44.0,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030013:PHYTCPPI,"Bread, wheat-based",PHYTCPPI,542.0,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,Clean match.
01030013:PPI,"Bread, wheat-based",PPI,152.88,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030014:PHYTCA,"Bread, wheat-based",PHYTCA,119.0,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030015:PHYTCA,"Bread, wheat-based",PHYTCA,87.801105,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030016:PHYTCA,"Bread, wheat-based",PHYTCA,49.25588,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030017:PHYTCA,"Bread, wheat-based",PHYTCA,58.855470000000004,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030018:PHYTCA,"Bread, wheat-based",PHYTCA,46.21275,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030019:PHYTCA,"Bread, wheat-based",PHYTCA,58.87245,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030020:PHYTCA,"Bread, wheat-based",PHYTCA,43.82894999999999,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030021:PHYTCA,"Bread, wheat-based",PHYTCA,119.28168000000001,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030022:PHYTCA,"Bread, wheat-based",PHYTCA,53.09589999999999,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,Clean match.
01030023:PHYTCA,"Bread, wheat-based",PHYTCA,53.782785,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030024:PHYTCA,"Bread, wheat-based",PHYTCA,64.20653000000001,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030025:PHYTCA,"Bread, wheat-based",PHYTCA,54.50412,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,Clean match.
01030026:PHYTCA,"Bread, wheat-based",PHYTCA,51.156085000000004,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030027:PHYTCA,"Bread, wheat-based",PHYTCA,44.910855,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030028:PHYTCA,"Bread, wheat-based",PHYTCA,50.202749999999995,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030029:PHYTCA,"Bread, wheat-based",PHYTCA,35.440464999999996,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030030:PHYTC-,"Bread, wheat-based",PHYTC-,44.604175000000005,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030033:PHYTCPPD,"Bread, wheat-based, for toasting",PHYTCPPD,63.0,"Bread, wheat, toasted",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"""For toasting"" reasonably matches a toasted-bread candidate."
01030034:PHYTCPPD,"Bread, wheat-based, french bread",PHYTCPPD,63.0,"Meijer, Inc. WHEAT FRENCH BREAD, WHEAT FRENCH",branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030035:IP6,"Bread, wheat-based, French, Super Giant",IP6,33.0,"Meijer, Inc. WHEAT FRENCH BREAD",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,Clean match (French wheat bread).
01030039:PHYTCPPD,"Bread, wheat-based, toasted",PHYTCPPD,63.0,"Bread, wheat, toasted",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030040:PHYTCPPD,"Bread, wheat-based, toasted, industrialized",PHYTCPPD,44.0,"Bread, wheat, toasted",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Toasted matches toasted.
01030044:PHYTC-,"Bread, wheaten, cracked wheat",PHYTC-,348.0,"Bread, cracked-wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030046:PHYTC-,"Bread, wheaten, protein rich",PHYTC-,302.4,"Flowers Foods, Inc. WHEAT+PROTEIN BREAD",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,Clean match (protein-enriched wheat bread).
01030047:PHYTC-,"Bread, wheaten, raisin wheat",PHYTC-,347.7,"Bread, wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"""Raisin wheat"" reads as a wheat cultivar/bread-type name here, not confirmed literal raisin content -- reasonable category estimate with that ambiguity noted."
01030050:PHYTCPPD,"Bread, white wheat-based",PHYTCPPD,7.0,"Bread, white wheat",sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,Clean match.
01030051:PHYTCPPI,"Bread, white wheat-based",PHYTCPPI,105.672,"Bread, white wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030052:IP5,"Bread, white wheat-based",IP5,44.0,"Bread, white wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030052:IP5_A_IP6,"Bread, white wheat-based",IP5_A_IP6,69.0,"Bread, white wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030052:IP6,"Bread, white wheat-based",IP6,25.0,"Bread, white wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030052:PHYTCPP,"Bread, white wheat-based",PHYTCPP,93.0,"Bread, white wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030054:IP6,"Bread, white wheat-based",IP6,78.21,"Bread, white wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030055:PHYTCPP,"Bread, white wheat-based",PHYTCPP,20.0,"Bread, white wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01030056:IP6,"Bread, white wheat-based, Arnold’s",IP6,277.0,"Bread, white wheat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Brand variant, category correct."
01030057:PHYTC-,"Bread, white wheat-based, high fiber",PHYTC-,156.8,"Bread, white wheat",sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,"""High fiber"" variant not captured, otherwise good match -- category estimate with that caveat."
01030058:PHYTCPPI,"Bread, white wheat-based, leavened",PHYTCPPI,0.0,"Bread, white wheat",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030060:PHYTCPPI,"Bread, white wheat-based, unleavened",PHYTCPPI,0.0,"Bread, white wheat",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Unleavened variant, still white wheat bread -- category correct."
01030062:IP3,"Bread, whole and white wheat (50/50), with Bifidobacterium",IP3,35.87304,WHITE MADE WITH WHOLE GRAIN BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"The candidate product name literally describes a white+whole-grain blend bread -- good match for a 50/50 source, unlike matching to a pure-white-wheat candidate."
01030062:IP4,"Bread, whole and white wheat (50/50), with Bifidobacterium",IP4,27.71,WHITE MADE WITH WHOLE GRAIN BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"The candidate product name literally describes a white+whole-grain blend bread -- good match for a 50/50 source, unlike matching to a pure-white-wheat candidate."
01030062:IP5,"Bread, whole and white wheat (50/50), with Bifidobacterium",IP5,5.48332,WHITE MADE WITH WHOLE GRAIN BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"The candidate product name literally describes a white+whole-grain blend bread -- good match for a 50/50 source, unlike matching to a pure-white-wheat candidate."
01030062:IP5_A_IP6,"Bread, whole and white wheat (50/50), with Bifidobacterium",IP5_A_IP6,14.046688,WHITE MADE WITH WHOLE GRAIN BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"The candidate product name literally describes a white+whole-grain blend bread -- good match for a 50/50 source, unlike matching to a pure-white-wheat candidate."
01030062:IP6,"Bread, whole and white wheat (50/50), with Bifidobacterium",IP6,8.563368,WHITE MADE WITH WHOLE GRAIN BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"The candidate product name literally describes a white+whole-grain blend bread -- good match for a 50/50 source, unlike matching to a pure-white-wheat candidate."
01030063:IP3,"Bread, whole and white wheat (50/50), with fungal phytase",IP3,1.4049,WHITE MADE WITH WHOLE GRAIN BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Same reasoning -- candidate is itself a blend product.
01030063:IP4,"Bread, whole and white wheat (50/50), with fungal phytase",IP4,0.76935,WHITE MADE WITH WHOLE GRAIN BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Same reasoning -- candidate is itself a blend product.
01030063:IP5,"Bread, whole and white wheat (50/50), with fungal phytase",IP5,1.55208,WHITE MADE WITH WHOLE GRAIN BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Same reasoning -- candidate is itself a blend product.
01030063:IP5_A_IP6,"Bread, whole and white wheat (50/50), with fungal phytase",IP5_A_IP6,10.515342000000002,WHITE MADE WITH WHOLE GRAIN BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Same reasoning -- candidate is itself a blend product.
01030063:IP6,"Bread, whole and white wheat (50/50), with fungal phytase",IP6,8.963262000000002,WHITE MADE WITH WHOLE GRAIN BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Same reasoning -- candidate is itself a blend product.
01030064:PHYTCPPI,"Bread, whole wheat-based",PHYTCPPI,330.85,WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030065:PHYTCPPD,"Bread, whole wheat-based",PHYTCPPD,302.0,WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030066:PHYTCPPD,"Bread, whole wheat-based",PHYTCPPD,403.0,WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030067:IP3,"Bread, whole wheat-based",IP3,13.902000000000001,WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030067:IP4,"Bread, whole wheat-based",IP4,9.93,WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030067:IP5,"Bread, whole wheat-based",IP5,23.037599999999998,WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030067:IP5_A_IP6,"Bread, whole wheat-based",IP5_A_IP6,123.5292,WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030067:IP6,"Bread, whole wheat-based",IP6,100.4916,WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030068:IP3,"Bread, whole wheat-based",IP3,38.64,WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030068:IP4,"Bread, whole wheat-based",IP4,70.46875,WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030068:IP5,"Bread, whole wheat-based",IP5,28.891250000000003,WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030068:IP5_A_IP6,"Bread, whole wheat-based",IP5_A_IP6,85.94,WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030068:IP6,"Bread, whole wheat-based",IP6,57.04874999999999,WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030069:PHYTCPP,"Bread, whole wheat-based",PHYTCPP,176.0,WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01030073:PHYTCPPD,"Bread, whole wheat-based, toasted, industrialized",PHYTCPPD,302.0,"Bread, wheat, toasted",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Toasted matches toasted -- reasonable.
01030074:IP3,"Bread, whole wheat-based, with B. longum spp. infantis phytase",IP3,2.7971999999999997,Love's Bakery Inc. 100% WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,"Phytase treatment is the research variable, not captured by a generic bread candidate, but base product (whole wheat bread) is a reasonable category estimate."
01030074:IP4,"Bread, whole wheat-based, with B. longum spp. infantis phytase",IP4,3.33,Love's Bakery Inc. 100% WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,"Phytase treatment is the research variable, not captured by a generic bread candidate, but base product (whole wheat bread) is a reasonable category estimate."
01030074:IP5,"Bread, whole wheat-based, with B. longum spp. infantis phytase",IP5,3.8627999999999996,Love's Bakery Inc. 100% WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,"Phytase treatment is the research variable, not captured by a generic bread candidate, but base product (whole wheat bread) is a reasonable category estimate."
01030074:IP5_A_IP6,"Bread, whole wheat-based, with B. longum spp. infantis phytase",IP5_A_IP6,17.049599999999998,Love's Bakery Inc. 100% WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,"Phytase treatment is the research variable, not captured by a generic bread candidate, but base product (whole wheat bread) is a reasonable category estimate."
01030074:IP6,"Bread, whole wheat-based, with B. longum spp. infantis phytase",IP6,13.186799999999998,Love's Bakery Inc. 100% WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,Same phytase-treatment caveat as above.
01030076:IP3,"Bread, whole wheat-based, with Bifidobacterium",IP3,42.913668,WHOLE WHEAT BREAD,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Probiotic-addition research treatment not captured, but base bread category correct -- standard treatment-collapse caveat."
