row_identifier,food_description,compound_fraction,value,food_id,fdc_id,approved_fdc_food,data_type,review_verdict,match_scope,reviewer,review_date,review_notes,catalogue_checksum
01020052:PHYTCPP,"Dumplings, corn-based, boiled in corn leaves",PHYTCPP,210.0,1258326,2506773,"Ito, Inc. PLANT-BASED DUMPLINGS",branded_food,approve,category_estimate,Paul S,16/08/2026,"Corn-based dumplings, generic plant-based dumplings candidate reasonable.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020053:IP5,"Dumplings, corn-based, boiled in corn leaves",IP5,34.0,1258326,2506773,"Ito, Inc. PLANT-BASED DUMPLINGS",branded_food,approve,category_estimate,Paul S,16/08/2026,"Corn-based dumplings, generic plant-based dumplings candidate reasonable.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020053:IP5_A_IP6,"Dumplings, corn-based, boiled in corn leaves",IP5_A_IP6,60.0,1258326,2506773,"Ito, Inc. PLANT-BASED DUMPLINGS",branded_food,approve,category_estimate,Paul S,16/08/2026,"Corn-based dumplings, generic plant-based dumplings candidate reasonable.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020053:IP6,"Dumplings, corn-based, boiled in corn leaves",IP6,26.0,1258326,2506773,"Ito, Inc. PLANT-BASED DUMPLINGS",branded_food,approve,category_estimate,Paul S,16/08/2026,"Corn-based dumplings, generic plant-based dumplings candidate reasonable.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020053:PHYTCPP,"Dumplings, corn-based, boiled in corn leaves",PHYTCPP,200.0,1258326,2506773,"Ito, Inc. PLANT-BASED DUMPLINGS",branded_food,approve,category_estimate,Paul S,16/08/2026,"Corn-based dumplings, generic plant-based dumplings candidate reasonable.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020054:IP5,"Dumplings, corn-based, boiled in plantain leaves",IP5,34.0,1258326,2506773,"Ito, Inc. PLANT-BASED DUMPLINGS",branded_food,approve,category_estimate,Paul S,16/08/2026,"Same reasonable match, wrapping-leaf type doesn't change core composition significantly.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020054:IP5_A_IP6,"Dumplings, corn-based, boiled in plantain leaves",IP5_A_IP6,49.0,1258326,2506773,"Ito, Inc. PLANT-BASED DUMPLINGS",branded_food,approve,category_estimate,Paul S,16/08/2026,"Same reasonable match, wrapping-leaf type doesn't change core composition significantly.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020054:IP6,"Dumplings, corn-based, boiled in plantain leaves",IP6,15.0,1258326,2506773,"Ito, Inc. PLANT-BASED DUMPLINGS",branded_food,approve,category_estimate,Paul S,16/08/2026,"Same reasonable match, wrapping-leaf type doesn't change core composition significantly.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020054:PHYTCPP,"Dumplings, corn-based, boiled in plantain leaves",PHYTCPP,66.0,1258326,2506773,"Ito, Inc. PLANT-BASED DUMPLINGS",branded_food,approve,category_estimate,Paul S,16/08/2026,"Same reasonable match, wrapping-leaf type doesn't change core composition significantly.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020055:IP5,"Dumplings, corn-based, boiled in plantain leaves",IP5,31.0,1258326,2506773,"Ito, Inc. PLANT-BASED DUMPLINGS",branded_food,approve,category_estimate,Paul S,16/08/2026,"Same reasonable match, wrapping-leaf type doesn't change core composition significantly.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020055:IP5_A_IP6,"Dumplings, corn-based, boiled in plantain leaves",IP5_A_IP6,49.0,1258326,2506773,"Ito, Inc. PLANT-BASED DUMPLINGS",branded_food,approve,category_estimate,Paul S,16/08/2026,"Same reasonable match, wrapping-leaf type doesn't change core composition significantly.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020055:IP6,"Dumplings, corn-based, boiled in plantain leaves",IP6,18.0,1258326,2506773,"Ito, Inc. PLANT-BASED DUMPLINGS",branded_food,approve,category_estimate,Paul S,16/08/2026,"Same reasonable match, wrapping-leaf type doesn't change core composition significantly.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020055:PHYTCPP,"Dumplings, corn-based, boiled in plantain leaves",PHYTCPP,170.0,1258326,2506773,"Ito, Inc. PLANT-BASED DUMPLINGS",branded_food,approve,category_estimate,Paul S,16/08/2026,"Same reasonable match, wrapping-leaf type doesn't change core composition significantly.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020145:IP5,"Porridge, corn grits",IP5,31.0,1360710,2642126,"CORNMEAL INSTANT PORRIDGE, CORNMEAL",branded_food,approve,category_estimate,Paul S,16/08/2026,Good match (corn grits porridge to instant cornmeal porridge).,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020145:IP5_A_IP6,"Porridge, corn grits",IP5_A_IP6,83.0,1360710,2642126,"CORNMEAL INSTANT PORRIDGE, CORNMEAL",branded_food,approve,category_estimate,Paul S,16/08/2026,Good match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020145:IP6,"Porridge, corn grits",IP6,52.0,1360710,2642126,"CORNMEAL INSTANT PORRIDGE, CORNMEAL",branded_food,approve,category_estimate,Paul S,16/08/2026,Good match (corn grits porridge to instant cornmeal porridge).,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020145:PHYTCPP,"Porridge, corn grits",PHYTCPP,23.0,1360710,2642126,"CORNMEAL INSTANT PORRIDGE, CORNMEAL",branded_food,approve,category_estimate,Paul S,16/08/2026,Good match (corn grits porridge to instant cornmeal porridge).,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01020149:IP6,"Taco shells, maize-based, Old El Paso",IP6,1073.0,5525,172800,"Taco shells, baked",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Reasonable match, brand not captured but product type correct.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030001:PHYTCPPI,"Bread, brown wheat-based, fine",PHYTCPPI,518.817,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Reasonable category match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030002:IP4,"Bread, flat, wheat-based",IP4,50.0,1274499,2532623,WHOLE WHEAT FLAT BREAD,branded_food,approve,category_estimate,Paul S,16/08/2026,"Flat, wheat-based -- good match.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030002:IP5,"Bread, flat, wheat-based",IP5,116.0,1274499,2532623,WHOLE WHEAT FLAT BREAD,branded_food,approve,category_estimate,Paul S,16/08/2026,"Flat, wheat-based -- good match.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030002:IP6,"Bread, flat, wheat-based",IP6,435.6,1274499,2532623,WHOLE WHEAT FLAT BREAD,branded_food,approve,category_estimate,Paul S,16/08/2026,"Flat, wheat-based -- good match.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030003:PHYTCPPD,"Bread, flat, wheat-based",PHYTCPPD,75.04,1274499,2532623,WHOLE WHEAT FLAT BREAD,branded_food,approve,category_estimate,Paul S,16/08/2026,"Flat, wheat-based -- good match.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030004:PHYTCPPD,"Bread, flat, wheat-based",PHYTCPPD,342.86,1274499,2532623,WHOLE WHEAT FLAT BREAD,branded_food,approve,category_estimate,Paul S,16/08/2026,"Flat, wheat-based -- good match.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030005:PHYTCPPD,"Bread, flat, white wheat flour",PHYTCPPD,249.461,441,167532,"Bread, white wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Reasonable category match (flat-bread form variant).,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030007:PHYTCPPD,"Bread, sourdough, whole wheat-based",PHYTCPPD,49.0,188148,559321,BRIAN'S BREAD CRACKED WHEAT SOURDOUGH,branded_food,approve,category_estimate,Paul S,16/08/2026,Good match (sourdough + wheat both align).,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030008:PHYTCPP,"Bread, twisted roll, steamed",PHYTCPP,77.0,171750,535814,SPARTAN TWISTED BREAD STICKS,branded_food,approve,category_estimate,Paul S,16/08/2026,"Steamed vs presumably baked bread sticks -- prep caveat, shape/product otherwise matches.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030011:PHYTCPPD,"Bread, wheat-based",PHYTCPPD,1539.0,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030012:PHYTCPPD,"Bread, wheat-based",PHYTCPPD,44.0,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030013:PHYTCPPI,"Bread, wheat-based",PHYTCPPI,542.0,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030013:PPI,"Bread, wheat-based",PPI,152.88,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030014:PHYTCA,"Bread, wheat-based",PHYTCA,119.0,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030015:PHYTCA,"Bread, wheat-based",PHYTCA,87.801105,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030016:PHYTCA,"Bread, wheat-based",PHYTCA,49.25588,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030017:PHYTCA,"Bread, wheat-based",PHYTCA,58.855470000000004,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030018:PHYTCA,"Bread, wheat-based",PHYTCA,46.21275,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030019:PHYTCA,"Bread, wheat-based",PHYTCA,58.87245,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030020:PHYTCA,"Bread, wheat-based",PHYTCA,43.82894999999999,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030021:PHYTCA,"Bread, wheat-based",PHYTCA,119.28168000000001,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030022:PHYTCA,"Bread, wheat-based",PHYTCA,53.09589999999999,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030023:PHYTCA,"Bread, wheat-based",PHYTCA,53.782785,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030024:PHYTCA,"Bread, wheat-based",PHYTCA,64.20653000000001,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030025:PHYTCA,"Bread, wheat-based",PHYTCA,54.50412,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030026:PHYTCA,"Bread, wheat-based",PHYTCA,51.156085000000004,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030027:PHYTCA,"Bread, wheat-based",PHYTCA,44.910855,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030028:PHYTCA,"Bread, wheat-based",PHYTCA,50.202749999999995,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030029:PHYTCA,"Bread, wheat-based",PHYTCA,35.440464999999996,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030030:PHYTC-,"Bread, wheat-based",PHYTC-,44.604175000000005,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030033:PHYTCPPD,"Bread, wheat-based, for toasting",PHYTCPPD,63.0,5412,172687,"Bread, wheat, toasted",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"""For toasting"" reasonably matches a toasted-bread candidate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030034:PHYTCPPD,"Bread, wheat-based, french bread",PHYTCPPD,63.0,1348463,2626854,"Meijer, Inc. WHEAT FRENCH BREAD, WHEAT FRENCH",branded_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030035:IP6,"Bread, wheat-based, French, Super Giant",IP6,33.0,126893,472735,"Meijer, Inc. WHEAT FRENCH BREAD",branded_food,approve,category_estimate,Paul S,16/08/2026,Clean match (French wheat bread).,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030039:PHYTCPPD,"Bread, wheat-based, toasted",PHYTCPPD,63.0,5412,172687,"Bread, wheat, toasted",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030040:PHYTCPPD,"Bread, wheat-based, toasted, industrialized",PHYTCPPD,44.0,5412,172687,"Bread, wheat, toasted",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Toasted matches toasted.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030044:PHYTC-,"Bread, wheaten, cracked wheat",PHYTC-,348.0,5397,172672,"Bread, cracked-wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030046:PHYTC-,"Bread, wheaten, protein rich",PHYTC-,302.4,178172,545882,"Flowers Foods, Inc. WHEAT+PROTEIN BREAD",branded_food,approve,category_estimate,Paul S,16/08/2026,Clean match (protein-enriched wheat bread).,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030047:PHYTC-,"Bread, wheaten, raisin wheat",PHYTC-,347.7,5411,172686,"Bread, wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"""Raisin wheat"" reads as a wheat cultivar/bread-type name here, not confirmed literal raisin content -- reasonable category estimate with that ambiguity noted.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030050:PHYTCPPD,"Bread, white wheat-based",PHYTCPPD,7.0,441,167532,"Bread, white wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030051:PHYTCPPI,"Bread, white wheat-based",PHYTCPPI,105.672,441,167532,"Bread, white wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030052:IP5,"Bread, white wheat-based",IP5,44.0,441,167532,"Bread, white wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030052:IP5_A_IP6,"Bread, white wheat-based",IP5_A_IP6,69.0,441,167532,"Bread, white wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030052:IP6,"Bread, white wheat-based",IP6,25.0,441,167532,"Bread, white wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030052:PHYTCPP,"Bread, white wheat-based",PHYTCPP,93.0,441,167532,"Bread, white wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030054:IP6,"Bread, white wheat-based",IP6,78.21,441,167532,"Bread, white wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030055:PHYTCPP,"Bread, white wheat-based",PHYTCPP,20.0,441,167532,"Bread, white wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030056:IP6,"Bread, white wheat-based, Arnold’s",IP6,277.0,441,167532,"Bread, white wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Brand variant, category correct.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030057:PHYTC-,"Bread, white wheat-based, high fiber",PHYTC-,156.8,441,167532,"Bread, white wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"""High fiber"" variant not captured, otherwise good match -- category estimate with that caveat.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030058:PHYTCPPI,"Bread, white wheat-based, leavened",PHYTCPPI,0.0,441,167532,"Bread, white wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030060:PHYTCPPI,"Bread, white wheat-based, unleavened",PHYTCPPI,0.0,441,167532,"Bread, white wheat",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Unleavened variant, still white wheat bread -- category correct.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030062:IP3,"Bread, whole and white wheat (50/50), with Bifidobacterium",IP3,35.87304,1274100,2531953,WHITE MADE WITH WHOLE GRAIN BREAD,branded_food,approve,category_estimate,Paul S,16/08/2026,"The candidate product name literally describes a white+whole-grain blend bread -- good match for a 50/50 source, unlike matching to a pure-white-wheat candidate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01030062:IP4,"Bread, whole and white wheat (50/50), with Bifidobacterium",IP4,27.71,1274100,2531953,WHITE MADE WITH WHOLE GRAIN BREAD,branded_food,approve,category_estimate,Paul S,16/08/2026,"The candidate product name literally describes a white+whole-grain blend bread -- good match for a 50/50 source, unlike matching to a pure-white-wheat candidate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
