row_identifier,food_description,compound_fraction,value,candidate,candidate_data_type,match_confidence,rationale,auto_flag,review_verdict,approved_fdc_food,rejection_reason,match_scope,reviewer,review_date,review_notes
01010056:PHYTCPPD,"Rice bran, treated with Ca(OH)2 (22%) solution",PHYTCPPD,1885.0,"Turkey, whole, meat only, with added solution, roasted",sr_legacy_food,0.65,"top two name-search candidates ('Turkey, whole, meat only, with added solution, roasted' [selected], 'Bread, rice bran, toasted') are too textually similar to the source description (selected candidate similarity: 0.46; runner-up similarity: 0.45; best candidate similarity: 0.46, held by 'Turkey, whole, meat only, with added solution, roasted') to place confidently",PLANT_TO_ANIMAL_SUSPECT,reject,,"candidate is an animal-derived product; source description is plant-based -- wrong food category, not a plausible match regardless of textual similarity score.",,Paul S,16/08/2026,"auto_flag=PLANT_TO_ANIMAL_SUSPECT. candidate is an animal-derived product; source description is plant-based -- wrong food category, not a plausible match regardless of textual similarity score."
01010057:PHYTCPPD,"Rice bran, treated with HCl (3%) solution",PHYTCPPD,1977.0,"Bread, rice bran, toasted",sr_legacy_food,0.65,"top two name-search candidates ('Bread, rice bran, toasted' [selected], 'Turkey, whole, meat only, with added solution, roasted') are too textually similar to the source description (selected candidate similarity: 0.48; runner-up similarity: 0.46; best candidate similarity: 0.48, held by 'Bread, rice bran, toasted') to place confidently",,reject,,"Chemically-treated raw bran vs a TOASTED BREAD product -- wrong product form entirely, established pattern.",,Paul S,16/08/2026,
01010058:PHYTCPPD,"Rice bran, treated with HCl (4%) solution",PHYTCPPD,1870.0,"Bread, rice bran, toasted",sr_legacy_food,0.65,"top two name-search candidates ('Bread, rice bran, toasted' [selected], 'Turkey, whole, meat only, with added solution, roasted') are too textually similar to the source description (selected candidate similarity: 0.48; runner-up similarity: 0.46; best candidate similarity: 0.48, held by 'Bread, rice bran, toasted') to place confidently",,reject,,"Chemically-treated raw bran vs a TOASTED BREAD product -- wrong product form entirely, established pattern.",,Paul S,16/08/2026,
01010059:PHYTCPPD,"Rice bran, treated with HCl (5%) solution",PHYTCPPD,1796.0,"Bread, rice bran, toasted",sr_legacy_food,0.65,"top two name-search candidates ('Bread, rice bran, toasted' [selected], 'Turkey, whole, meat only, with added solution, roasted') are too textually similar to the source description (selected candidate similarity: 0.48; runner-up similarity: 0.46; best candidate similarity: 0.48, held by 'Bread, rice bran, toasted') to place confidently",,reject,,"Chemically-treated raw bran vs a TOASTED BREAD product -- wrong product form entirely, established pattern.",,Paul S,16/08/2026,
01010062:PHYTCPPI,"Rice snack (dempetengo), flaked rice, parched",PHYTCPPI,180.0,"Meijer, Inc. BAKED PEA & RICE SNACK",branded_food,0.4,"top two name-search candidates ('Meijer, Inc. BAKED PEA & RICE SNACK' [selected], 'Meijer, Inc. BANANA RICE RUSKS FLAVORED BAKED RICE SNACK, BANANA RICE RUSKS') are too textually similar to the source description (selected candidate similarity: 0.25; runner-up similarity: 0.33; best candidate similarity: 0.33, held by 'Meijer, Inc. BANANA RICE RUSKS FLAVORED BAKED RICE SNACK, BANANA RICE RUSKS') — note: the selected candidate is NOT the highest-similarity one; 'Meijer, Inc. BANANA RICE RUSKS FLAVORED BAKED RICE SNACK, BANANA RICE RUSKS' scored higher to place confidently",,reject,,"Candidate has added peas not in source description -- meaningful compositional mismatch, not the same product.",,Paul S,16/08/2026,
01010071:PHYTCPPD,"Rice, Bg 352/Bg300, parboiled",PHYTCPPD,231.42,"ARROZ ARROZ, PARBOILED RICE",branded_food,0.4,"top two name-search candidates ('ARROZ ARROZ, PARBOILED RICE' [selected], 'CONCHITA PARBOILED RICE') are too textually similar to the source description (selected candidate similarity: 0.46; runner-up similarity: 0.42; best candidate similarity: 0.46, held by 'ARROZ ARROZ, PARBOILED RICE') to place confidently",,approve,"ARROZ ARROZ, PARBOILED RICE",,category_estimate,Paul S,16/08/2026,"Source explicitly states parboiled, matching the candidate's own parboiled process -- genuine match, unlike a plain ""boiled"" source being matched to a parboiled candidate elsewhere in this review."
01010072:PHYTCPPD,"Rice, Bg 352/Bg300, parboiled",PHYTCPPD,194.48,"ARROZ ARROZ, PARBOILED RICE",branded_food,0.4,"top two name-search candidates ('ARROZ ARROZ, PARBOILED RICE' [selected], 'CONCHITA PARBOILED RICE') are too textually similar to the source description (selected candidate similarity: 0.46; runner-up similarity: 0.42; best candidate similarity: 0.46, held by 'ARROZ ARROZ, PARBOILED RICE') to place confidently",,approve,"ARROZ ARROZ, PARBOILED RICE",,category_estimate,Paul S,16/08/2026,"Source explicitly states parboiled, matching the candidate's own parboiled process -- genuine match, unlike a plain ""boiled"" source being matched to a parboiled candidate elsewhere in this review."
01010073:PHYTCPPD,"Rice, Bg 352/Bg300, parboiled",PHYTCPPD,95.92,"ARROZ ARROZ, PARBOILED RICE",branded_food,0.4,"top two name-search candidates ('ARROZ ARROZ, PARBOILED RICE' [selected], 'CONCHITA PARBOILED RICE') are too textually similar to the source description (selected candidate similarity: 0.46; runner-up similarity: 0.42; best candidate similarity: 0.46, held by 'ARROZ ARROZ, PARBOILED RICE') to place confidently",,approve,"ARROZ ARROZ, PARBOILED RICE",,category_estimate,Paul S,16/08/2026,"Source explicitly states parboiled, matching the candidate's own parboiled process -- genuine match, unlike a plain ""boiled"" source being matched to a parboiled candidate elsewhere in this review."
01010074:PHYTCPPD,"Rice, Bg 352/Bg300, parboiled",PHYTCPPD,53.07,"ARROZ ARROZ, PARBOILED RICE",branded_food,0.4,"top two name-search candidates ('ARROZ ARROZ, PARBOILED RICE' [selected], 'CONCHITA PARBOILED RICE') are too textually similar to the source description (selected candidate similarity: 0.46; runner-up similarity: 0.42; best candidate similarity: 0.46, held by 'ARROZ ARROZ, PARBOILED RICE') to place confidently",,approve,"ARROZ ARROZ, PARBOILED RICE",,category_estimate,Paul S,16/08/2026,"Source explicitly states parboiled, matching the candidate's own parboiled process -- genuine match, unlike a plain ""boiled"" source being matched to a parboiled candidate elsewhere in this review."
01010075:PHYTCPPD,"Rice, Bg 352/Bg300, raw",PHYTCPPD,273.18,"Wild rice, raw",sr_legacy_food,0.65,"top two name-search candidates ('Wild rice, raw' [selected], 'Wild rice, dry, raw') are too textually similar to the source description (selected candidate similarity: 0.49; runner-up similarity: 0.52; best candidate similarity: 0.52, held by 'Wild rice, dry, raw') — note: the selected candidate is NOT the highest-similarity one; 'Wild rice, dry, raw' scored higher to place confidently",,reject,,"Standard rice cultivar (Oryza sativa) vs WILD rice (a different genus, Zizania) -- wrong species, established pattern throughout this review.",,Paul S,16/08/2026,
01010076:PHYTCPPD,"Rice, Bg 352/Bg300, raw",PHYTCPPD,197.12,"Wild rice, raw",sr_legacy_food,0.65,"top two name-search candidates ('Wild rice, raw' [selected], 'Wild rice, dry, raw') are too textually similar to the source description (selected candidate similarity: 0.49; runner-up similarity: 0.52; best candidate similarity: 0.52, held by 'Wild rice, dry, raw') — note: the selected candidate is NOT the highest-similarity one; 'Wild rice, dry, raw' scored higher to place confidently",,reject,,"Standard rice cultivar (Oryza sativa) vs WILD rice (a different genus, Zizania) -- wrong species, established pattern throughout this review.",,Paul S,16/08/2026,
01010077:PHYTCPPD,"Rice, Bg 352/Bg300, raw",PHYTCPPD,183.57,"Wild rice, raw",sr_legacy_food,0.65,"top two name-search candidates ('Wild rice, raw' [selected], 'Wild rice, dry, raw') are too textually similar to the source description (selected candidate similarity: 0.49; runner-up similarity: 0.52; best candidate similarity: 0.52, held by 'Wild rice, dry, raw') — note: the selected candidate is NOT the highest-similarity one; 'Wild rice, dry, raw' scored higher to place confidently",,reject,,"Standard rice cultivar (Oryza sativa) vs WILD rice (a different genus, Zizania) -- wrong species, established pattern throughout this review.",,Paul S,16/08/2026,
01010078:PHYTCPPD,"Rice, Bg 352/Bg300, raw",PHYTCPPD,95.7,"Wild rice, raw",sr_legacy_food,0.65,"top two name-search candidates ('Wild rice, raw' [selected], 'Wild rice, dry, raw') are too textually similar to the source description (selected candidate similarity: 0.49; runner-up similarity: 0.52; best candidate similarity: 0.52, held by 'Wild rice, dry, raw') — note: the selected candidate is NOT the highest-similarity one; 'Wild rice, dry, raw' scored higher to place confidently",,reject,,"Standard rice cultivar (Oryza sativa) vs WILD rice (a different genus, Zizania) -- wrong species, established pattern throughout this review.",,Paul S,16/08/2026,
01010079:PHYTCPPD,"Rice, Bg 379-2, parboiled",PHYTCPPD,267.96,"ARROZ ARROZ, PARBOILED RICE",branded_food,0.4,"top two name-search candidates ('ARROZ ARROZ, PARBOILED RICE' [selected], 'CONCHITA PARBOILED RICE') are too textually similar to the source description (selected candidate similarity: 0.50; runner-up similarity: 0.46; best candidate similarity: 0.50, held by 'ARROZ ARROZ, PARBOILED RICE') to place confidently",,approve,"ARROZ ARROZ, PARBOILED RICE",,category_estimate,Paul S,16/08/2026,"Source explicitly states parboiled, matching the candidate's own parboiled process -- genuine match, unlike a plain ""boiled"" source being matched to a parboiled candidate elsewhere in this review."
01010080:PHYTCPPD,"Rice, Bg 379-2, parboiled",PHYTCPPD,73.95,"ARROZ ARROZ, PARBOILED RICE",branded_food,0.4,"top two name-search candidates ('ARROZ ARROZ, PARBOILED RICE' [selected], 'CONCHITA PARBOILED RICE') are too textually similar to the source description (selected candidate similarity: 0.50; runner-up similarity: 0.46; best candidate similarity: 0.50, held by 'ARROZ ARROZ, PARBOILED RICE') to place confidently",,approve,"ARROZ ARROZ, PARBOILED RICE",,category_estimate,Paul S,16/08/2026,"Source explicitly states parboiled, matching the candidate's own parboiled process -- genuine match, unlike a plain ""boiled"" source being matched to a parboiled candidate elsewhere in this review."
01010081:PHYTCPPD,"Rice, Bg 379-2, raw",PHYTCPPD,281.88,"Wild rice, raw",sr_legacy_food,0.65,"top two name-search candidates ('Wild rice, raw' [selected], 'Wild rice, dry, raw') are too textually similar to the source description (selected candidate similarity: 0.55; runner-up similarity: 0.58; best candidate similarity: 0.58, held by 'Wild rice, dry, raw') — note: the selected candidate is NOT the highest-similarity one; 'Wild rice, dry, raw' scored higher to place confidently",,reject,,"Standard rice cultivar (Oryza sativa) vs WILD rice (a different genus, Zizania) -- wrong species, established pattern throughout this review.",,Paul S,16/08/2026,
01010082:PHYTCPPD,"Rice, Bg 379-2, raw",PHYTCPPD,214.72,"Wild rice, raw",sr_legacy_food,0.65,"top two name-search candidates ('Wild rice, raw' [selected], 'Wild rice, dry, raw') are too textually similar to the source description (selected candidate similarity: 0.55; runner-up similarity: 0.58; best candidate similarity: 0.58, held by 'Wild rice, dry, raw') — note: the selected candidate is NOT the highest-similarity one; 'Wild rice, dry, raw' scored higher to place confidently",,reject,,"Standard rice cultivar (Oryza sativa) vs WILD rice (a different genus, Zizania) -- wrong species, established pattern throughout this review.",,Paul S,16/08/2026,
01010083:PHYTCPPD,"Rice, Bg403, raw",PHYTCPPD,258.72,"Wild rice, raw",sr_legacy_food,0.65,"top two name-search candidates ('Wild rice, raw' [selected], 'Wild rice, dry, raw') are too textually similar to the source description (selected candidate similarity: 0.60; runner-up similarity: 0.63; best candidate similarity: 0.63, held by 'Wild rice, dry, raw') — note: the selected candidate is NOT the highest-similarity one; 'Wild rice, dry, raw' scored higher to place confidently",,reject,,"Standard rice cultivar (Oryza sativa) vs WILD rice (a different genus, Zizania) -- wrong species, established pattern throughout this review.",,Paul S,16/08/2026,
01010084:PHYTCPPD,"Rice, Bg94-1/At354, parboiled",PHYTCPPD,127.89,"ARROZ ARROZ, PARBOILED RICE",branded_food,0.4,"top two name-search candidates ('ARROZ ARROZ, PARBOILED RICE' [selected], 'CONCHITA PARBOILED RICE') are too textually similar to the source description (selected candidate similarity: 0.50; runner-up similarity: 0.46; best candidate similarity: 0.50, held by 'ARROZ ARROZ, PARBOILED RICE') to place confidently",,approve,"ARROZ ARROZ, PARBOILED RICE",,category_estimate,Paul S,16/08/2026,"Source explicitly states parboiled, matching the candidate's own parboiled process -- genuine match, unlike a plain ""boiled"" source being matched to a parboiled candidate elsewhere in this review."
01010085:PHYTCPPD,"Rice, Bg94-1/At354, raw",PHYTCPPD,268.78,"Wild rice, raw",sr_legacy_food,0.65,"top two name-search candidates ('Wild rice, raw' [selected], 'Wild rice, dry, raw') are too textually similar to the source description (selected candidate similarity: 0.49; runner-up similarity: 0.52; best candidate similarity: 0.52, held by 'Wild rice, dry, raw') — note: the selected candidate is NOT the highest-similarity one; 'Wild rice, dry, raw' scored higher to place confidently",,reject,,"Standard rice cultivar (Oryza sativa) vs WILD rice (a different genus, Zizania) -- wrong species, established pattern throughout this review.",,Paul S,16/08/2026,
01010086:PHYTCPPD,"Rice, Bg94-1/At354, raw",PHYTCPPD,110.49,"Wild rice, raw",sr_legacy_food,0.65,"top two name-search candidates ('Wild rice, raw' [selected], 'Wild rice, dry, raw') are too textually similar to the source description (selected candidate similarity: 0.49; runner-up similarity: 0.52; best candidate similarity: 0.52, held by 'Wild rice, dry, raw') — note: the selected candidate is NOT the highest-similarity one; 'Wild rice, dry, raw' scored higher to place confidently",,reject,,"Standard rice cultivar (Oryza sativa) vs WILD rice (a different genus, Zizania) -- wrong species, established pattern throughout this review.",,Paul S,16/08/2026,
01010091:PHYTCPP,"Rice, BR-28, parboiled, milled",PHYTCPP,99.0,"ARROZ ARROZ, PARBOILED RICE",branded_food,0.4,"top two name-search candidates ('ARROZ ARROZ, PARBOILED RICE' [selected], 'CONCHITA PARBOILED RICE') are too textually similar to the source description (selected candidate similarity: 0.60; runner-up similarity: 0.53; best candidate similarity: 0.60, held by 'ARROZ ARROZ, PARBOILED RICE') to place confidently",,approve,"ARROZ ARROZ, PARBOILED RICE",,category_estimate,Paul S,16/08/2026,"Source explicitly states parboiled, matching the candidate's own parboiled process -- genuine match, unlike a plain ""boiled"" source being matched to a parboiled candidate elsewhere in this review."
01010092:IP6,"Rice, brown, dried, Manischewitz (kosher)",IP6,854.0,MANISCHEWITZ BEEF BROTH,branded_food,0.4,"top two name-search candidates ('MANISCHEWITZ BEEF BROTH' [selected], 'MANISCHEWITZ CHICKEN BROTH') are too textually similar to the source description (selected candidate similarity: 0.47; runner-up similarity: 0.48; best candidate similarity: 0.48, held by 'MANISCHEWITZ CHICKEN BROTH') — note: the selected candidate is NOT the highest-similarity one; 'MANISCHEWITZ CHICKEN BROTH' scored higher to place confidently",PLANT_TO_ANIMAL_SUSPECT,reject,,"candidate is an animal-derived product; source description is plant-based -- wrong food category, not a plausible match regardless of textual similarity score.",,Paul S,16/08/2026,"auto_flag=PLANT_TO_ANIMAL_SUSPECT. candidate is an animal-derived product; source description is plant-based -- wrong food category, not a plausible match regardless of textual similarity score."
